shipment_id,commodity,hs_code,declared_value_usd,contract_value_usd,market_price_per_unit,declared_vs_market_ratio,declared_vs_contract_ratio,market_outlier_flag,contract_deviation_flag,benford_rare_digit_flag,is_round_value,risk_score,risk_category,risk_reasons
SHP00794,Minerals,843890,71617,72525,236.85,0.9107614752868346,0.987480179248535,False,False,False,False,0,Low,No flags
SHP00759,Textiles,520942,61523,61696,362.99,0.04797325718017697,0.9971959284232366,False,False,False,False,0,Low,No flags
SHP00744,Minerals,260300,70184,69792,2377.02,0.013157774160552232,1.0056166895919303,False,False,False,False,0,Low,No flags
SHP00742,Textiles,847130,78690,78293,1909.55,0.028797108124797202,1.0050706959753746,False,False,False,False,0,Low,No flags
SHP00740,Electronics,260300,32043,31061,686.31,0.01109788782808579,1.031615208782718,False,False,False,False,0,Low,No flags
SHP00733,Machinery,100610,16332,16522,359.12,0.013155289183413858,0.9885001815760803,False,False,False,False,0,Low,No flags
SHP07396,Textiles,260300,68968,68021,1941.38,0.017978362818251534,1.013922171094221,False,False,False,False,0,Low,No flags
SHP07388,Minerals,260300,112601,112068,1092.08,0.02527749822120727,1.0047560409751222,False,False,False,False,0,Low,No flags
SHP07379,Electronics,843890,42168,42617,2749.72,0.0034640568335863515,0.989464298284722,False,False,False,False,0,Low,No flags
SHP07364,Agricultural,260300,120773,120953,824.65,0.05289044673230709,0.9985118186402983,False,False,False,False,0,Low,No flags
SHP07357,Electronics,100610,79960,80275,526.46,0.04209600449742845,0.9960759887885394,False,False,False,False,0,Low,No flags
SHP07343,Agricultural,843890,118722,118847,435.46,0.07118429069754753,0.9989482275530724,False,False,False,False,0,Low,No flags
SHP07342,Textiles,847130,144554,144911,1946.27,0.02476569724542807,0.9975364189053971,False,False,False,False,0,Low,No flags
SHP07330,Machinery,100610,141996,141911,1478.94,0.020634431248818953,1.0005989669581639,False,False,False,False,0,Low,No flags
SHP07329,Machinery,100610,134981,134751,292.73,0.1674939779610679,1.001706851897203,False,False,False,False,0,Low,No flags
SHP07325,Minerals,843890,45007,44355,1252.03,0.029981002261834703,1.0146995829106076,False,False,False,False,0,Low,No flags
SHP07322,Electronics,847130,42080,42533,1387.43,0.018561479842563715,0.9893494463122752,False,False,False,False,0,Low,No flags
SHP07310,Agricultural,260300,120659,119712,645.13,0.16759007256296377,1.0079106522320236,False,False,False,False,0,Low,No flags
SHP07308,Electronics,843890,122193,122175,2025.94,0.04018269454239144,1.000147329650092,False,False,False,False,0,Low,No flags
SHP07306,Electronics,520942,143450,143786,2921.12,0.05677211148087629,0.9976631939131765,False,False,False,False,0,Low,No flags
SHP07299,Electronics,260300,102355,103267,1457.93,0.014943742572530705,0.9911685243107672,False,False,False,False,0,Low,No flags
SHP07298,Electronics,520942,104306,103498,2873.32,0.011840039322924377,1.0078069141432684,False,False,False,False,0,Low,No flags
SHP07534,Minerals,843890,103524,103794,1573.76,0.014575961343250671,0.9973986935661021,False,False,False,False,0,Low,No flags
SHP07532,Minerals,260300,115149,114515,414.34,0.1372392327646467,1.0055363926123215,False,False,False,False,0,Low,No flags
SHP07523,Minerals,843890,64691,64116,855.11,0.03265095177617801,1.008968120281989,False,False,False,False,0,Low,No flags
SHP07511,Electronics,520942,11751,11140,2983.17,0.0008776957089342512,1.0548473967684022,False,False,False,False,0,Low,No flags
SHP07495,Textiles,520942,32118,31550,2416.57,0.006879264247460025,1.0180031695721077,False,False,False,False,0,Low,No flags
SHP07492,Machinery,847130,11449,11325,926.29,0.013918986513962171,1.0109492273730685,False,False,False,False,0,Low,No flags
SHP07484,Minerals,100610,66096,66961,646.8,0.06867556406726914,0.9870820328250773,False,False,False,False,0,Low,No flags
SHP07480,Electronics,260300,143543,143684,1940.51,0.025428597772754715,0.9990186798808497,False,False,False,False,0,Low,No flags
SHP07475,Electronics,100610,129215,129199,2159.39,0.03367397756869285,1.0001238399678016,False,False,False,False,0,Low,No flags
SHP07473,Textiles,520942,26585,26674,2768.64,0.00645742256592114,0.996663417560171,False,False,False,False,0,Low,No flags
SHP07470,Electronics,520942,116560,115659,1336.92,0.028736147357543602,1.007790141709681,False,False,False,False,0,Low,No flags
SHP07467,Agricultural,100610,16219,16906,1287.49,0.002653755929454715,0.9593635395717497,False,False,False,False,0,Low,No flags
SHP07463,Agricultural,260300,72445,71543,1429.53,0.01689249846686207,1.0126078023007143,False,False,False,False,0,Low,No flags
SHP07431,Agricultural,847130,74739,75271,68.87,0.4497383040450933,0.9929322049660559,False,False,False,False,0,Low,No flags
SHP07421,Agricultural,843890,145923,146385,162.51,0.18012686758818083,0.9968439389281689,False,False,False,False,0,Low,No flags
SHP07398,Minerals,100610,68724,69704,2781.03,0.007958681975143501,0.9859405486055319,False,False,False,False,0,Low,No flags
SHP07644,Minerals,843890,139152,139959,1406.2,0.1459528787178903,0.9942340256789488,False,False,False,False,0,Low,No flags
SHP07633,Minerals,100610,50677,51279,1875.1,0.005858723592260353,0.9882603014879385,False,False,False,False,0,Low,No flags
SHP07623,Electronics,520942,143335,143876,2928.2,0.011542057725153551,0.996239817620729,False,False,False,False,0,Low,No flags
SHP07622,Machinery,260300,77412,77439,1746.7,0.011372594699967162,0.9996513384728625,False,False,False,False,0,Low,No flags
SHP07621,Agricultural,843890,11260,10977,2434.69,0.005876516855690015,1.0257811788284594,False,False,False,False,0,Low,No flags
SHP07620,Machinery,260300,139312,140310,1267.71,0.03338172571732731,0.9928871783907063,False,False,False,False,0,Low,No flags
SHP07616,Machinery,847130,135273,136181,1487.02,0.03717580167369789,0.9933324031986841,False,False,False,False,0,Low,No flags
SHP07608,Agricultural,520942,137049,136155,1452.46,0.12580862812056787,1.0065660460504573,False,False,False,False,0,Low,No flags
SHP07604,Textiles,100610,48771,48288,2153.63,0.004942372600260529,1.0100024850894633,False,False,False,False,0,Low,No flags
SHP07585,Electronics,100610,100926,101439,510.32,0.05660275519460364,0.9949427734894863,False,False,False,False,0,Low,No flags
SHP07564,Minerals,847130,60383,60326,196.26,2.3132962335523923,1.000944866226834,False,False,False,False,0,Low,No flags
SHP07559,Textiles,843890,18284,18619,1778.37,0.01598961902581366,0.9820076266179709,False,False,False,False,0,Low,No flags
SHP07558,Minerals,843890,49557,48579,410.99,0.03794196857942259,1.0201321558698202,False,False,False,False,0,Low,No flags
SHP07545,Machinery,100610,73308,73882,585.23,0.025362132331896985,0.9922308546059934,False,False,False,False,0,Low,No flags
SHP07541,Minerals,520942,73101,72790,1149.58,0.028174262684428766,1.0042725649127628,False,False,False,False,0,Low,No flags
SHP07540,Machinery,100610,21438,22135,977.96,0.03446720435376838,0.9685114072735487,False,False,False,False,0,Low,No flags
SHP07798,Machinery,843890,54172,54777,2822.13,0.02079678266723682,0.9889552184310934,False,False,False,False,0,Low,No flags
SHP07791,Electronics,520942,14834,15557,254.61,0.014374945739037482,0.9535257440380536,False,False,False,False,0,Low,No flags
SHP07778,Minerals,847130,142376,142796,1646.45,0.06884915296431059,0.9970587411412084,False,False,False,False,0,Low,No flags
SHP07777,Machinery,520942,47637,47778,199.45,0.08493663406515857,0.997048850935577,False,False,False,False,0,Low,No flags
SHP07766,Textiles,520942,24616,24736,2706.82,0.009522582303354671,0.9951487710219923,False,False,False,False,0,Low,No flags
SHP07757,Minerals,260300,67893,67958,519.23,0.045528232104138346,0.999043526884252,False,False,False,False,0,Low,No flags
SHP07750,Minerals,520942,104385,104391,2612.36,0.016621515040658244,0.9999425237807857,False,False,False,False,0,Low,No flags
SHP07729,Machinery,260300,100005,100150,2772.61,0.033366237360195825,0.9985521717423864,False,False,False,False,0,Low,No flags
SHP07716,Textiles,843890,146770,146145,697.1,0.12532361962142483,1.0042765746347806,False,False,False,False,0,Low,No flags
SHP07695,Machinery,520942,14586,15055,2369.86,0.004089564089085207,0.9688475589505148,False,False,False,False,0,Low,No flags
SHP07686,Minerals,520942,23528,23750,2042.16,0.00441422777205174,0.9906526315789473,False,False,False,False,0,Low,No flags
SHP07675,Machinery,520942,66684,67632,590.07,0.04813046031064543,0.9859829666430092,False,False,False,False,0,Low,No flags
SHP07661,Minerals,847130,111106,110939,917.15,0.6375930012022368,1.0015053317588944,False,False,False,False,0,Low,No flags
SHP07658,Textiles,520942,119173,119676,674.59,0.059925338237007034,0.9957969851933554,False,False,False,False,0,Low,No flags
SHP07657,Electronics,843890,63339,64004,1192.99,0.011327640188006529,0.9896100243734767,False,False,False,False,0,Low,No flags
SHP07649,Minerals,100610,23865,23098,2632.05,0.004479781123131528,1.0332063382111005,False,False,False,False,0,Low,No flags
SHP07904,Minerals,843890,34540,34379,2416.43,0.0036297139667486296,1.004683091422089,False,False,False,False,0,Low,No flags
SHP07896,Textiles,100610,106228,105313,2026.06,0.015618357561180383,1.0086883860492057,False,False,False,False,0,Low,No flags
SHP07889,Machinery,260300,112164,111867,148.7,0.19028689272721475,1.0026549384536996,False,False,False,False,0,Low,No flags
SHP07888,Minerals,520942,29638,30581,2478.77,0.005352164998777497,0.9691638599130179,False,False,False,False,0,Low,No flags
SHP07878,Minerals,520942,107819,108686,557.34,0.20558217801446196,0.992022891632777,False,False,False,False,0,Low,No flags
SHP07874,Machinery,520942,103048,103457,2870.01,0.04384017262021171,0.9960466667311056,False,False,False,False,0,Low,No flags
SHP07865,Minerals,520942,72295,71980,1530.85,0.010782054259109042,1.0043762156154488,False,False,False,False,0,Low,No flags
SHP07859,Machinery,260300,45808,45143,2392.5,0.009022855550204507,1.0147309660412467,False,False,False,False,0,Low,No flags
SHP07851,Machinery,260300,17665,18314,391.29,0.036290630406358916,0.9645626296822103,False,False,False,False,0,Low,No flags
SHP07843,Textiles,100610,47665,47658,1488.3,0.009998898893941167,1.0001468798522808,False,False,False,False,0,Low,No flags
SHP07833,Agricultural,100610,61420,60506,250.64,0.06517358116413471,1.015105939906786,False,False,False,False,0,Low,No flags
SHP07827,Textiles,847130,35751,36285,1174.17,0.02380601317479145,0.985283174865647,False,False,False,False,0,Low,No flags
SHP07823,Electronics,100610,72467,72808,1763.05,0.16310794380049365,0.9953164487418965,False,False,False,False,0,Low,No flags
SHP07815,Minerals,260300,144525,144914,1019.87,0.08125529670403217,0.997315649281643,False,False,False,False,0,Low,No flags
SHP07805,Textiles,847130,116916,116905,2812.62,0.20994121085850506,1.000094093494718,False,False,False,False,0,Low,No flags
SHP07802,Minerals,100610,133870,134674,1779.74,0.016891725172219447,0.9940300280677785,False,False,False,False,0,Low,No flags
SHP07918,Minerals,260300,53827,53053,2927.87,0.018402757253867447,1.014589184400505,False,False,False,False,0,Low,No flags
SHP00717,Agricultural,520942,36625,35763,1696.1,0.005379585459499734,1.0241031233397646,False,False,False,False,0,Low,No flags
SHP00708,Machinery,520942,75268,75162,1226.63,0.013524711656922705,1.001410287113169,False,False,False,False,0,Low,No flags
SHP00696,Machinery,260300,107489,107026,1144.54,0.06674810644808107,1.0043260516136265,False,False,False,False,0,Low,No flags
SHP00692,Electronics,847130,47137,47593,1469.7,0.00658033069536577,0.9904187590612065,False,False,False,False,0,Low,No flags
SHP00669,Minerals,100610,109186,109905,1015.31,0.056039379466188186,0.993457986442837,False,False,False,False,0,Low,No flags
SHP00662,Textiles,260300,71985,71596,847.77,0.04754255420197916,1.0054332644281803,False,False,False,False,0,Low,No flags
SHP00659,Minerals,847130,147429,147897,591.16,0.06760350670108772,0.99683563561127,False,False,False,False,0,Low,No flags
SHP00655,Textiles,847130,75990,75260,703.05,0.022226238096009016,1.0096997076800425,False,False,False,False,0,Low,No flags
SHP00641,Agricultural,847130,17940,18471,2281.22,0.0017394852928176532,0.9712522332304694,False,False,False,False,0,Low,No flags
SHP00637,Agricultural,260300,19175,18716,1739.04,0.005205948235276129,1.0245244710408208,False,False,False,False,0,Low,No flags
SHP00633,Electronics,843890,141694,142248,1653.84,0.017427941548818784,0.9961053933974467,False,False,False,False,0,Low,No flags
SHP00624,Minerals,260300,142941,143239,2193.96,0.021833798197214805,0.9979195610134112,False,False,False,False,0,Low,No flags
SHP00617,Textiles,520942,117651,118340,2043.27,0.014023322418978312,0.9941777928004056,False,False,False,False,0,Low,No flags
SHP00601,Minerals,843890,101444,101363,1623.14,0.013580750499336632,1.000799108155836,False,False,False,False,0,Low,No flags
SHP07911,Machinery,260300,75145,74615,2627.19,0.018125984636314593,1.0071031293975743,False,False,False,False,0,Low,No flags
SHP08084,Agricultural,843890,56089,56807,578.91,0.02142101561614533,0.9873607125882373,False,False,False,False,0,Low,No flags
SHP08083,Minerals,843890,19492,19758,2940.06,0.0031751899764445608,0.9865370988966494,False,False,False,False,0,Low,No flags
SHP08075,Minerals,843890,71442,71233,1088.35,0.013437561173494721,1.0029340333834038,False,False,False,False,0,Low,No flags
SHP08071,Agricultural,520942,101002,101795,2334.86,0.009213688639337272,0.9922098334888747,False,False,False,False,0,Low,No flags
SHP08058,Electronics,100610,66312,67221,1147.59,0.0439419796494005,0.9864774400856875,False,False,False,False,0,Low,No flags
SHP08054,Textiles,260300,133164,133362,1344.12,0.029104439327905404,0.9985153192063706,False,False,False,False,0,Low,No flags
SHP08050,Minerals,520942,142297,141402,2095.96,0.014990303755297531,1.0063294720018103,False,False,False,False,0,Low,No flags
SHP08044,Textiles,847130,125246,124673,1269.84,0.02729145645581728,1.0045960231966826,False,False,False,False,0,Low,No flags
SHP08039,Machinery,847130,44072,44980,438.05,0.020146079187274474,0.9798132503334815,False,False,False,False,0,Low,No flags
SHP08038,Agricultural,100610,41825,40903,2685.0,0.03024714794525501,1.0225411339021588,False,False,False,False,0,Low,No flags
SHP08014,Minerals,520942,35269,34282,2104.66,0.0794197916850097,1.0287906189837233,False,False,False,False,0,Low,No flags
SHP08009,Machinery,520942,44195,44390,38.1,0.29934806536279734,0.9956071187204325,False,False,False,False,0,Low,No flags
SHP08005,Machinery,260300,111534,110694,1614.01,0.014175109962620572,1.007588487180877,False,False,False,False,0,Low,No flags
SHP07993,Agricultural,843890,65345,65521,2427.59,0.014005016961641177,0.9973138383113811,False,False,False,False,0,Low,No flags
SHP07992,Machinery,847130,138636,138678,379.74,0.24651004150215147,0.9996971401375849,False,False,False,False,0,Low,No flags
SHP07920,Agricultural,847130,134670,134597,2710.13,0.051387118117578026,1.0005423597851364,False,False,False,False,0,Low,No flags
SHP08227,Electronics,843890,46942,47325,2292.69,0.0061411634556749325,0.9919070258848389,False,False,False,False,0,Low,No flags
SHP08217,Textiles,520942,60475,61274,2426.05,0.012849150022617477,0.9869602115089597,False,False,False,False,0,Low,No flags
SHP08216,Agricultural,100610,31393,31020,1794.15,0.0045330109268478915,1.0120245003223727,False,False,False,False,0,Low,No flags
SHP08208,Electronics,520942,39160,39676,1487.52,0.09469674986051817,0.9869946567194273,False,False,False,False,0,Low,No flags
SHP08195,Electronics,260300,6733,7478,1743.49,0.000838609000384486,0.9003744316662209,False,False,False,False,0,Low,No flags
SHP08173,Agricultural,260300,123372,124289,1836.63,0.03200239583737264,0.9926220341301322,False,False,False,False,0,Low,No flags
SHP08172,Minerals,520942,24677,25042,2091.33,0.003257776961280677,0.9854244868620717,False,False,False,False,0,Low,No flags
SHP08158,Electronics,520942,135756,134758,2468.2,0.01518553996901325,1.007405868297244,False,False,False,False,0,Low,No flags
SHP08157,Minerals,847130,106930,107292,1612.23,0.30705686924092485,0.9966260298997129,False,False,False,False,0,Low,No flags
SHP08146,Machinery,847130,46948,46058,2044.68,0.005523466475793887,1.0193234617221765,False,False,False,False,0,Low,No flags
SHP08134,Machinery,100610,19593,20058,1163.0,0.004600477211753441,0.9768172300329045,False,False,False,False,0,Low,No flags
SHP08121,Minerals,843890,72187,72929,2758.93,0.01617110863150279,0.9898257209066352,False,False,False,False,0,Low,No flags
SHP08119,Agricultural,260300,136904,136972,522.91,0.16825950132044823,0.999503548170429,False,False,False,False,0,Low,No flags
SHP08115,Agricultural,520942,106702,106491,1109.82,0.03162615748973992,1.0019813880985247,False,False,False,False,0,Low,No flags
SHP08107,Agricultural,843890,61004,60841,2255.45,0.00694947948052379,1.002679114412978,False,False,False,False,0,Low,No flags
SHP08100,Textiles,260300,104523,104651,362.47,0.0797023700617575,0.9987768869862687,False,False,False,False,0,Low,No flags
SHP08331,Textiles,100610,53462,52928,2011.61,0.01032506687181301,1.010089177750907,False,False,False,False,0,Low,No flags
SHP08327,Agricultural,847130,101730,100801,2902.35,0.026941511932066713,1.0092161784109284,False,False,False,False,0,Low,No flags
SHP08324,Electronics,843890,61134,61598,1004.24,0.016316238606896946,0.9924672878989578,False,False,False,False,0,Low,No flags
SHP08316,Machinery,520942,46723,46830,1633.3,0.04736175856542011,0.9977151398676062,False,False,False,False,0,Low,No flags
SHP08308,Agricultural,843890,79819,80537,1082.77,0.01801060590673457,0.9910848429914201,False,False,False,False,0,Low,No flags
SHP08305,Textiles,520942,110919,111302,2183.32,0.01530669046899653,0.9965589117895456,False,False,False,False,0,Low,No flags
SHP08298,Minerals,260300,30373,30496,1230.34,0.014659543929246987,0.9959666841552991,False,False,False,False,0,Low,No flags
SHP08293,Agricultural,260300,139610,139307,1820.39,0.2296178357253379,1.0021750522227886,False,False,False,False,0,Low,No flags
SHP08292,Machinery,843890,141314,140418,2836.04,0.027636122620197462,1.00638094831147,False,False,False,False,0,Low,No flags
SHP08286,Minerals,260300,79403,78966,2761.61,0.15798038817219656,1.0055340273028899,False,False,False,False,0,Low,No flags
SHP08276,Electronics,260300,137184,136546,2057.68,0.05797326833259239,1.0046724180862128,False,False,False,False,0,Low,No flags
SHP08272,Textiles,100610,22334,23093,1865.72,0.003618716360066627,0.967132897414801,False,False,False,False,0,Low,No flags
SHP08261,Agricultural,843890,30185,30931,292.1,0.06544515388229498,0.9758818014289871,False,False,False,False,0,Low,No flags
SHP08252,Machinery,520942,133511,132728,2640.12,0.018429318457076935,1.0058992827436561,False,False,False,False,0,Low,No flags
SHP08246,Textiles,100610,62983,63257,2184.03,0.22355018478570318,0.9956684635692492,False,False,False,False,0,Low,No flags
SHP08238,Machinery,847130,118555,118381,2795.41,0.01355404107072116,1.0014698304626588,False,False,False,False,0,Low,No flags
SHP08425,Machinery,520942,141276,140846,1646.54,0.021590775499343764,1.003052979850333,False,False,False,False,0,Low,No flags
SHP08419,Textiles,260300,79624,79543,1335.77,0.05804193226362756,1.0010183171366431,False,False,False,False,0,Low,No flags
SHP08412,Electronics,100610,22128,21328,2341.92,0.0023284025411003453,1.037509377344336,False,False,False,False,0,Low,No flags
SHP08405,Electronics,847130,13184,12581,1930.33,0.007383697592107554,1.0479294173754075,False,False,False,False,0,Low,No flags
SHP08395,Electronics,847130,69540,69224,661.44,0.06461847113700855,1.0045648907893217,False,False,False,False,0,Low,No flags
SHP08392,Machinery,100610,16988,16760,1196.75,0.005525539805768559,1.0136038186157519,False,False,False,False,0,Low,No flags
SHP08391,Electronics,260300,136685,136742,1679.65,0.02392739564963588,0.9995831566014831,False,False,False,False,0,Low,No flags
SHP08390,Textiles,847130,59398,59527,886.46,0.11755411134609531,0.997832916155694,False,False,False,False,0,Low,No flags
SHP08371,Machinery,847130,21256,22008,2318.81,0.011487181562394824,0.9658306070519811,False,False,False,False,0,Low,No flags
SHP08366,Electronics,520942,59659,59835,876.42,0.015474254235178026,0.9970585777554942,False,False,False,False,0,Low,No flags
SHP08365,Textiles,520942,60410,60025,1759.22,0.007007975937387836,1.0064139941690962,False,False,False,False,0,Low,No flags
SHP08356,Electronics,520942,26631,25654,262.71,0.06477337527513362,1.0380837296328058,False,False,False,False,0,Low,No flags
SHP08345,Electronics,847130,129389,130380,2137.34,0.03790694862326283,0.9923991409725418,False,False,False,False,0,Low,No flags
SHP08339,Electronics,260300,34955,35694,2661.32,0.0026997861441892946,0.9792962402644703,False,False,False,False,0,Low,No flags
SHP08333,Textiles,100610,30557,29702,2577.8,0.0025210349706169936,1.0287859403407178,False,False,False,False,0,Low,No flags
SHP08332,Electronics,847130,55704,55718,1395.12,0.009642054612580709,0.999748734699738,False,False,False,False,0,Low,No flags
SHP08510,Minerals,260300,39309,38427,576.99,0.034080889038082186,1.0229526114450778,False,False,False,False,0,Low,No flags
SHP08506,Textiles,260300,76189,75535,557.53,0.08827812002654195,1.008658237902959,False,False,False,False,0,Low,No flags
SHP08505,Minerals,520942,127413,126887,551.41,0.4376280807384705,1.0041454207286797,False,False,False,False,0,Low,No flags
SHP08475,Machinery,100610,70351,70732,1802.02,0.04461723113902335,0.9946134705649494,False,False,False,False,0,Low,No flags
SHP08472,Minerals,843890,128521,128890,1777.79,0.0445975110972315,0.9971370936457444,False,False,False,False,0,Low,No flags
SHP08470,Minerals,100610,24267,23541,189.76,0.10819169926639903,1.030839811392889,False,False,False,False,0,Low,No flags
SHP08463,Minerals,520942,67182,66575,1000.71,0.015348498999181089,1.0091175366128426,False,False,False,False,0,Low,No flags
SHP08457,Minerals,520942,38575,39565,213.61,0.0738895723740843,0.9749778844938708,False,False,False,False,0,Low,No flags
SHP08456,Machinery,260300,19698,19815,949.98,0.0045581827593033615,0.9940953822861469,False,False,False,False,0,Low,No flags
SHP08454,Minerals,520942,146631,147481,1080.23,0.034778513127734216,0.994236545724534,False,False,False,False,0,Low,No flags
SHP08442,Machinery,100610,79353,79037,1913.3,0.02539768274990271,1.0039981274592913,False,False,False,False,0,Low,No flags
SHP08441,Agricultural,520942,138115,137795,2139.67,0.030737939784661945,1.0023222903588664,False,False,False,False,0,Low,No flags
SHP08437,Textiles,847130,24847,25039,2706.16,0.004540872818951916,0.992331962139063,False,False,False,False,0,Low,No flags
SHP08432,Minerals,520942,136520,137310,1836.95,0.03343177855849747,0.9942465952953171,False,False,False,False,0,Low,No flags
SHP08429,Machinery,847130,24748,24088,604.78,0.02697472997094146,1.0273995350381933,False,False,False,False,0,Low,No flags
SHP08428,Textiles,847130,137623,138617,2473.41,0.025337430624324322,0.9928291623682521,False,False,False,False,0,Low,No flags
SHP00575,Electronics,260300,56033,55537,88.42,0.13389268790078737,1.0089309829483046,False,False,False,False,0,Low,No flags
SHP00573,Electronics,260300,144707,145091,756.98,0.038830707095726134,0.9973533851169266,False,False,False,False,0,Low,No flags
SHP00564,Textiles,100610,69140,68831,895.38,0.03623585691811218,1.0044892562944023,False,False,False,False,0,Low,No flags
SHP00551,Electronics,520942,59786,59384,1295.8,0.016154864477045644,1.0067695002020747,False,False,False,False,0,Low,No flags
SHP00547,Machinery,843890,60468,61393,715.25,0.019587828905491027,0.9849331356995097,False,False,False,False,0,Low,No flags
SHP00531,Machinery,520942,58592,58164,300.72,0.08717631004009466,1.0073585035417096,False,False,False,False,0,Low,No flags
SHP00526,Machinery,847130,148464,147814,2273.61,0.01417997783862702,1.0043974183771496,False,False,False,False,0,Low,No flags
SHP00518,Minerals,520942,113464,113319,2884.67,0.030117490010336152,1.0012795735931308,False,False,False,False,0,Low,No flags
SHP00517,Agricultural,260300,33054,32667,2481.44,0.003351910248519432,1.0118468178896134,False,False,False,False,0,Low,No flags
SHP00513,Textiles,520942,100402,101049,1534.19,0.11963985831157466,0.9935971657314768,False,False,False,False,0,Low,No flags
SHP00487,Agricultural,260300,21999,22776,2512.91,0.005066199258142066,0.9658851422550052,False,False,False,False,0,Low,No flags
SHP00483,Agricultural,100610,38340,37550,1140.49,0.01209249261850154,1.0210386151797604,False,False,False,False,0,Low,No flags
SHP00461,Minerals,260300,113117,113504,2375.72,0.08594544410507723,0.9965904285311531,False,False,False,False,0,Low,No flags
SHP08517,Machinery,100610,26056,26953,651.63,0.026306501025363926,0.9667198456572552,False,False,False,False,0,Low,No flags
SHP08512,Textiles,260300,128804,128074,2882.0,0.012411156512349777,1.005699829785905,False,False,False,False,0,Low,No flags
SHP08511,Textiles,260300,122648,123593,1102.71,0.027736699730301708,0.9923539359025187,False,False,False,False,0,Low,No flags
SHP08697,Agricultural,847130,143432,142899,1230.29,0.027347852417090972,1.0037299071372088,False,False,False,False,0,Low,No flags
SHP08696,Agricultural,100610,12309,11401,2538.05,0.002262027170347902,1.0796421366546793,False,False,False,False,0,Low,No flags
SHP08693,Textiles,847130,123448,123638,791.03,0.09870956403545085,0.9984632556333813,False,False,False,False,0,Low,No flags
SHP08676,Electronics,847130,22744,21843,2451.26,0.02556058818033179,1.0412489126951425,False,False,False,False,0,Low,No flags
SHP08675,Electronics,260300,43419,42991,2823.75,0.003735753455242845,1.0099555720964852,False,False,False,False,0,Low,No flags
SHP08671,Agricultural,100610,142695,143473,1149.87,0.026768040770306385,0.9945773769280631,False,False,False,False,0,Low,No flags
SHP08670,Agricultural,520942,30870,31378,2223.41,0.005777810636619221,0.9838103129581235,False,False,False,False,0,Low,No flags
SHP08654,Agricultural,520942,28483,27523,2552.14,0.009687880127614039,1.0348799186135231,False,False,False,False,0,Low,No flags
SHP08650,Agricultural,100610,142817,143497,1589.4,0.1557294982203371,0.9952612249733443,False,False,False,False,0,Low,No flags
SHP08630,Electronics,100610,53110,52459,1623.97,0.0068734354991157156,1.0124096913780285,False,False,False,False,0,Low,No flags
SHP08625,Electronics,260300,64723,65518,836.31,0.02350171842721982,0.9878659299734424,False,False,False,False,0,Low,No flags
SHP08613,Minerals,843890,62922,62678,900.12,0.027510434001689715,1.003892912983822,False,False,False,False,0,Low,No flags
SHP08593,Electronics,520942,37716,37863,376.76,0.07069644659820305,0.9961175818080976,False,False,False,False,0,Low,No flags
SHP08590,Textiles,100610,46349,45805,2290.26,0.005159979676344218,1.0118764327038532,False,False,False,False,0,Low,No flags
SHP08587,Minerals,260300,11492,11558,1766.53,0.003265767524593912,0.9942896694929919,False,False,False,False,0,Low,No flags
SHP08574,Agricultural,847130,147470,146848,778.22,0.0821042215744796,1.0042356722597516,False,False,False,False,0,Low,No flags
SHP00426,Minerals,843890,36802,37705,2034.24,0.019307659906163156,0.9760509216284312,False,False,False,False,0,Low,No flags
SHP00421,Electronics,843890,75533,74871,929.96,0.02363846710695081,1.0088418746911354,False,False,False,False,0,Low,No flags
SHP00410,Machinery,520942,43402,43245,1990.83,0.005003662471799738,1.003630477511851,False,False,False,False,0,Low,No flags
SHP00390,Agricultural,847130,52118,51394,1864.62,0.011919404444182812,1.0140872475386231,False,False,False,False,0,Low,No flags
SHP00389,Textiles,847130,28989,29254,2792.17,0.0032212992551215796,0.9909414097217475,False,False,False,False,0,Low,No flags
SHP00377,Machinery,847130,59336,58570,178.99,0.06674140393134718,1.0130783677650674,False,False,False,False,0,Low,No flags
SHP00346,Machinery,843890,104931,104839,1469.25,0.020370242568198554,1.0008775360314386,False,False,False,False,0,Low,No flags
SHP08790,Minerals,520942,40838,41051,798.17,0.016393636296922195,0.9948113322452559,False,False,False,False,0,Low,No flags
SHP08787,Machinery,843890,110017,109588,2324.68,0.0142676073027636,1.0039146621892907,False,False,False,False,0,Low,No flags
SHP08781,Electronics,260300,134969,134163,295.2,0.13029696768897014,1.0060076175994872,False,False,False,False,0,Low,No flags
SHP08776,Electronics,100610,50055,49577,120.77,0.15934852478220538,1.0096415676624242,False,False,False,False,0,Low,No flags
SHP08748,Minerals,843890,41685,40736,1686.17,0.012645374214572782,1.023296347211312,False,False,False,False,0,Low,No flags
SHP08745,Machinery,843890,138427,138183,1925.69,0.09559090894526559,1.0017657743716666,False,False,False,False,0,Low,No flags
SHP08719,Machinery,260300,49620,48764,1030.88,0.015447250770407504,1.0175539332294314,False,False,False,False,0,Low,No flags
SHP08715,Minerals,100610,138516,139367,2668.97,0.09234639238720545,0.9938938199143269,False,False,False,False,0,Low,No flags
SHP08707,Agricultural,843890,102801,102047,534.62,0.1496404515545934,1.007388752241614,False,False,False,False,0,Low,No flags
SHP08931,Machinery,520942,20099,19660,148.38,0.042080230180680564,1.0223296032553408,False,False,False,False,0,Low,No flags
SHP08928,Minerals,847130,132258,132531,2058.47,0.35302545467862434,0.9979401045793059,False,False,False,False,0,Low,No flags
